OBJECTID,BUSINESS_ID,SCORE,DATE_,DESCRIPTION,TYPE
780,588EFD39-A473-1B9F-0E5AF1AADDDC7A83,98,2014-10-02T00:00:00.000Z,,routine
781,739F39DC-C087-6327-E4E209FFFD6E9071,97.5,2014-09-29T00:00:00.000Z,,routine
782,7E09892F-D94F-4A13-86215360297FBD6A,98,2014-09-26T00:00:00.000Z,,routine
783,A572FB17-BB5F-76CC-6B27A220CD9A55D1,98,2014-10-03T00:00:00.000Z,,routine
784,CB9DBC1A-B38F-099E-73C3E2574245DC30,98,2014-10-07T00:00:00.000Z,,routine
785,FD2DE3B8-AD50-39AE-D49E8E3264D0A648,98,2014-09-30T00:00:00.000Z,,routine
786,125E0F75-7254-92C5-785511D99C945655,99.5,2014-10-07T00:00:00.000Z,,routine
787,1D0424B9-3048-983B-26BBAD475BC1C6F6,98.5,2014-10-06T00:00:00.000Z,,routine
788,2C77A528-1422-201B-19AE9EE01276EBE1,98.5,2014-10-02T00:00:00.000Z,,routine
789,30BA598D-3048-9933-803D3DF61BBA26E5,98.5,2014-09-29T00:00:00.000Z,,routine
790,497078,98.5,2014-10-07T00:00:00.000Z,,routine
791,497947,99,2014-09-30T00:00:00.000Z,,routine
792,498673,98.5,2014-09-09T00:00:00.000Z,,routine
793,499598,99,2014-10-06T00:00:00.000Z,,routine
794,508801,98.5,2014-09-29T00:00:00.000Z,,routine
795,58E32B48-DBB5-40D1-D4FE0F677074F271,98.5,2014-10-02T00:00:00.000Z,,routine
796,669576D6-C484-11E8-9B35129AFF9A8FCD,98.5,2014-10-02T00:00:00.000Z,,routine
797,9A38D1DB-E380-5E8A-192EA16C95C61B6D,98.5,2014-10-03T00:00:00.000Z,,routine
798,A745B361-DC2C-1BB6-B05148AC9C86D656,99.5,2014-10-01T00:00:00.000Z,,routine
799,B630742D-9C49-A5F4-FC5269B15B2C8E5A,98.5,2014-10-06T00:00:00.000Z,,routine
800,C6C6F251-ED0F-4F14-6D77BEC7CBB25B8D,98.5,2014-10-07T00:00:00.000Z,,routine
801,EEE49A60-B7A4-4AF6-9C4DF4A3A3A15CA6,98.5,2014-10-07T00:00:00.000Z,,routine
802,122ADDD3-FA95-14B2-02CED2760FF2C1E3,94,2014-10-10T00:00:00.000Z,,routine
803,1885C346-A6DC-38FC-60AAD7D679DAE4B9,94.5,2014-10-08T00:00:00.000Z,,routine
804,226B237E-D739-68B9-F54CA41AB9EA7F4E,94,2014-10-10T00:00:00.000Z,,routine
805,497161,93.5,2014-10-10T00:00:00.000Z,,routine
806,501369,94.5,2014-10-08T00:00:00.000Z,,routine
807,CB5B0527-F19C-3103-B9A10A6C9231D53A,94,2014-10-08T00:00:00.000Z,,routine
808,F6E939D3-1239-11AC-9AF5A2F649010DD1,93.5,2014-10-10T00:00:00.000Z,,routine
809,FC646EB8-FD33-5661-475A358EF233ACEE,93.5,2014-10-07T00:00:00.000Z,,routine
810,FE34364C-CD56-18FB-DE938771F8D7A1F1,93,2014-10-08T00:00:00.000Z,,routine
811,498698,95.5,2014-10-09T00:00:00.000Z,,routine
812,499874,95,2014-10-10T00:00:00.000Z,,routine
813,500142,95,2014-10-08T00:00:00.000Z,,routine
814,527213,95,2014-10-09T00:00:00.000Z,,routine
815,768BBE7B-06A2-A613-25019858E6CE471C,95,2014-10-08T00:00:00.000Z,,routine
816,A5A10BF4-1209-BE40-9C74729E171F393D,95,2014-10-07T00:00:00.000Z,,routine
817,A8FC0700-DA4F-E6EA-2266E579FF2442B7,95,2014-10-09T00:00:00.000Z,,routine
818,C025ADE3-D695-7072-18A07F76988817F9,95.5,2014-10-09T00:00:00.000Z,,routine
819,F0AB8739-ABE1-7F98-48FEAEF2E0DF9D67,95,2014-10-08T00:00:00.000Z,,routine
820,FC6BAD5A-9117-0FA0-0DA9EA96A156E1B0,95.5,2014-10-09T00:00:00.000Z,,routine
821,16BDD367-1088-10C6-EF6A868400CF1D52,96.5,2014-10-10T00:00:00.000Z,,routine
822,501850,96.5,2014-10-08T00:00:00.000Z,,routine
823,503759,96.5,2014-10-08T00:00:00.000Z,,routine
824,61233C30-94C0-28F8-B49B58460C1E68E0,96,2014-10-10T00:00:00.000Z,,routine
825,D2E1F968-E758-FAC4-D5BF45DA87D9DC52,96.5,2014-10-08T00:00:00.000Z,,routine
826,E0A0C0C3-9C6D-07FB-78F68D97725CFB2B,96,2014-10-08T00:00:00.000Z,,routine
827,146ADAE0-AAC4-D8A1-E80B7560649D44ED,97.5,2014-10-09T00:00:00.000Z,,routine
828,2342BEED-93EE-53F1-39AEFFDAD4817A53,97.5,2014-10-08T00:00:00.000Z,,routine
829,2C5EC185-B621-0408-24D9BAE0300D27D8,97,2014-10-09T00:00:00.000Z,,routine
830,495826,98,2014-10-09T00:00:00.000Z,,routine
831,496883,97,2014-10-08T00:00:00.000Z,,routine
832,497099,97,2014-10-09T00:00:00.000Z,,routine
833,498863,98,2014-10-10T00:00:00.000Z,,routine
834,499543,97,2014-10-10T00:00:00.000Z,,routine
835,4A091C7F-EB2C-5A8C-B24359646582C21C,98,2014-10-09T00:00:00.000Z,,routine
836,501074,98,2014-10-09T00:00:00.000Z,,routine
837,501394,97,2014-10-08T00:00:00.000Z,,routine
838,501777,98,2014-10-07T00:00:00.000Z,,routine
839,6DB39F0C-DA4B-3D94-1633A128B988F702,98,2014-10-06T00:00:00.000Z,,routine
840,6FD229F7-C710-9EAA-2B001190B436B533,97.5,2014-10-09T00:00:00.000Z,,routine
841,A8EAB059-06CA-EF88-23A3F3B5DDA89697,98,2014-10-03T00:00:00.000Z,,routine
842,B1481F66-CC98-F710-9A80460E87FB8FFA,97,2014-10-06T00:00:00.000Z,,routine
843,F84B466B-0381-7DB8-8691C5735A0A2F90,97,2014-10-03T00:00:00.000Z,,routine
844,10B95BE1-C6ED-6ED7-77651B9EDEF0A73C,98.5,2014-10-08T00:00:00.000Z,,routine
845,149EF004-DBC1-A1D4-C9EDABAABF1D0E73,99,2014-10-10T00:00:00.000Z,,routine
846,1EFD5F4B-0C27-6ED1-79E0F771DE4C9724,98.5,2014-10-08T00:00:00.000Z,,routine
847,495840,98.5,2014-10-07T00:00:00.000Z,,routine
848,508848,99,2014-10-03T00:00:00.000Z,,routine
849,6584C5A9-9786-3CEE-206905DA6B5C268E,99.5,2014-10-07T00:00:00.000Z,,routine
850,7ADC992A-0F8C-5E4E-F6B2FA561E8EFCA2,99,2014-10-06T00:00:00.000Z,,routine
851,85F06B1C-EBE3-3260-091CE8D38333A5B4,98.5,2014-10-09T00:00:00.000Z,,routine
852,AE7EECC5-0C0E-8E28-F607A6E956B55A05,98.5,2014-10-09T00:00:00.000Z,,routine
853,AF09ADBD-EE29-1343-F323E9EF122E04EE,99,2014-10-10T00:00:00.000Z,,routine
854,CB296741-F90A-801F-0B3D96E690433581,99.5,2014-10-09T00:00:00.000Z,,routine
855,CBDC9CA7-9900-4506-8F5671B7642E645F,99,2014-10-08T00:00:00.000Z,,routine
856,DAB19450-94FE-B2EB-6374157B884A8BA5,99.5,2014-10-02T00:00:00.000Z,,routine
857,495541,90.5,2014-10-13T00:00:00.000Z,,routine
858,496884,91.5,2014-10-10T00:00:00.000Z,,routine
859,498052,91.5,2014-10-15T00:00:00.000Z,,routine
860,500641,91.5,2014-10-15T00:00:00.000Z,,routine
861,501145,87,2014-10-16T00:00:00.000Z,,routine
862,503946,92,2014-10-10T00:00:00.000Z,,routine
863,527925,92.5,2014-10-16T00:00:00.000Z,,routine
864,64777323-D756-ACB2-6EBF3F7099D2C74E,90.5,2014-10-14T00:00:00.000Z,,routine
865,81FEA57E-B44D-A76B-76C75D033F4F4DA8,90.5,2014-10-17T00:00:00.000Z,,routine
866,A4E38337-07E0-C302-0DF00B7728E5F5E3,92.5,2014-10-14T00:00:00.000Z,,routine
867,AC499555-D8D4-D1C4-3E7296A4D108EE12,91.5,2014-10-16T00:00:00.000Z,,routine
868,D052CA13-EFA5-12D5-5E3E12CA07792E9C,85.5,2014-10-17T00:00:00.000Z,,routine
869,ED60EFEA-173F-120D-3D82DA5FF9BAA1BD,85.5,2014-10-13T00:00:00.000Z,,routine
870,EF90D1A4-DDC0-9130-24EC342C1E15879B,86.5,2014-10-17T00:00:00.000Z,,routine
871,3B69E29D-94F4-B972-396E696B95BE9A80,93.5,2014-10-16T00:00:00.000Z,,routine
872,494874,93,2014-10-14T00:00:00.000Z,,routine
873,494901,93.5,2014-10-15T00:00:00.000Z,,routine
874,496726,94,2014-10-13T00:00:00.000Z,,routine
875,496882,94,2014-10-16T00:00:00.000Z,,routine
876,499719,93.5,2014-10-16T00:00:00.000Z,,routine
877,500833,94,2014-10-14T00:00:00.000Z,,routine
878,501107,94.5,2014-10-14T00:00:00.000Z,,routine
879,501315,94,2014-10-13T00:00:00.000Z,,routine
880,58522378-FCB7-8A6B-656FC36D04821289,93,2014-10-17T00:00:00.000Z,,routine
881,A68E18F3-3048-983B-268AF1AB907E2B1D,93,2014-10-14T00:00:00.000Z,,followup
882,04E30B2B-A07E-2422-F0D9EDF0B772198B,95,2014-10-14T00:00:00.000Z,,routine
883,495472,95.5,2014-10-14T00:00:00.000Z,,routine
884,496705,95,2014-10-15T00:00:00.000Z,,routine
885,498540,95.5,2014-10-14T00:00:00.000Z,,routine
886,55A78217-DF87-E9E5-0BB339E9743B4CAA,95.5,2014-10-13T00:00:00.000Z,,routine
887,7E119D52-1422-201B-19CAEAE6C7DCEE25,95,2014-10-13T00:00:00.000Z,,routine
888,A5AD698C-A0E5-380F-6950D3CE7A1B631F,95,2014-10-16T00:00:00.000Z,,routine
889,B1F2DF3F-AC80-F72D-2F97FD07407EB638,95.5,2014-10-15T00:00:00.000Z,,routine
890,C07D8266-92A3-8F8D-2F9D5BE26399B0A6,95,2014-10-14T00:00:00.000Z,,routine
891,2273F2C9-EEB6-7517-0E370ECCD361165D,96.5,2014-10-13T00:00:00.000Z,,routine
892,495627,96,2014-10-16T00:00:00.000Z,,routine
893,497133,96,2014-10-15T00:00:00.000Z,,routine
894,497261,96,2014-10-13T00:00:00.000Z,,routine
895,C0939BD6-E376-0599-57FD30229DB581D5,95.5,2014-10-14T00:00:00.000Z,,routine
896,C157F80A-FC68-9AF3-FD279998C6823023,95,2014-10-14T00:00:00.000Z,,routine
897,EFE33C5F-0D40-DB64-DEBBFF4A4F33EE8C,95.5,2014-10-14T00:00:00.000Z,,routine
898,500478,96,2014-10-13T00:00:00.000Z,,routine
899,500650,96,2014-10-10T00:00:00.000Z,,routine
900,500930,96,2014-10-13T00:00:00.000Z,,routine
901,7921C4AF-CF6C-9FFD-EDD3A31C45A9BBE0,96,2014-10-14T00:00:00.000Z,,routine
902,7D2C5E30-1422-201B-193177EC5CA6B742,96.5,2014-10-13T00:00:00.000Z,,routine
903,B6BAC401-BAA3-10FA-0795B50CBCD56A1B,96,2014-10-14T00:00:00.000Z,,followup
904,BBC097E1-E3CD-1CEE-1F7877F9B69E7988,96,2014-10-13T00:00:00.000Z,,routine
905,08B080BE-95E8-63F4-3A3FB5E8F57CEE9F,97.5,2014-10-16T00:00:00.000Z,,routine
906,1232F0E3-5F90-F07F-45A9E7125C096F49,97,2014-10-15T00:00:00.000Z,,routine
907,340A05D6-ECBA-1CE6-0979DEA37768F20A,97.5,2014-10-13T00:00:00.000Z,,routine
908,4EC409C2-0297-1C1F-EB18BA9EDC0E5037,97.5,2014-10-17T00:00:00.000Z,,routine
909,502064,97,2014-10-17T00:00:00.000Z,,routine
910,581C68B0-C10E-B324-2E1BC857D5B20CE5,97,2014-10-16T00:00:00.000Z,,routine
911,5C06961C-BF95-3B43-415493D0133FDE77,97,2014-10-13T00:00:00.000Z,,routine
912,6CB1B780-3048-9838-60C84A03E15A5C00,97,2014-10-16T00:00:00.000Z,,routine
913,ABB915A7-FB1C-E245-55746A337E70412E,97.5,2014-10-14T00:00:00.000Z,,routine
914,C08DCF1B-BE65-B4A2-C1ED2B27821042AF,98,2014-10-15T00:00:00.000Z,,routine
915,F7F50C7A-BBD3-1C4E-C17ED794AD054A96,97.5,2014-10-15T00:00:00.000Z,,routine
916,15B8F2B9-FCA5-BB94-0063A32E5138E3D1,98.5,2014-10-15T00:00:00.000Z,,routine
917,1DA43AF1-3048-983B-26B46AE407CE4F63,98.5,2014-10-14T00:00:00.000Z,,routine
918,496695,99.5,2014-10-16T00:00:00.000Z,,routine
919,497756,98.5,2014-10-16T00:00:00.000Z,,routine
920,5BEC7A4A-EFF6-FA15-70E2A54691263035,99,2014-10-17T00:00:00.000Z,,routine
921,655D882B-BA09-34CD-22959FF0F746A8EF,98.5,2014-10-16T00:00:00.000Z,,routine
922,7D477D2E-1422-201B-19C903267A7DE8D6,98.5,2014-10-13T00:00:00.000Z,,routine
923,A6CA4022-172E-C0F4-E72513EB6FF76963,99.5,2014-10-13T00:00:00.000Z,,routine
924,0101A22A-D384-15BD-CA44676FD691DEA0,90,2014-10-22T00:00:00.000Z,,routine
925,0A34A22A-1422-201B-19C3CA251CE423A7,87.5,2014-10-20T00:00:00.000Z,,routine
926,11837200-AA38-6721-3BB117E0C1C4E631,88.5,2014-10-21T00:00:00.000Z,,routine
927,201ED96C-A040-DAA7-242024F2925075B5,91.5,2014-10-22T00:00:00.000Z,,routine
928,497477,92.5,2014-10-17T00:00:00.000Z,,routine
929,498724,91,2014-10-21T00:00:00.000Z,,routine
930,500885,91.5,2014-10-21T00:00:00.000Z,,routine
931,501323,92,2014-10-22T00:00:00.000Z,,routine
932,526557,84.5,2014-10-23T00:00:00.000Z,,routine
933,7111AA91-C38E-66BB-4885C77719D7819B,91.5,2014-10-24T00:00:00.000Z,,routine
934,BAF57704-1422-201B-194EA2F8D7034481,90,2014-10-21T00:00:00.000Z,,routine
935,C706E4A5-AE68-2750-2A46DF253AB7D43E,100,2014-10-22T00:00:00.000Z,,routine
936,CE9D7EC4-11C7-153B-1A8BA6ABC0E5AF53,90,2014-10-23T00:00:00.000Z,,routine
937,F03F4BB1-914F-DC57-1FB3A50B25E0B936,90,2014-10-22T00:00:00.000Z,,routine
938,F0CD6012-DC80-1D12-2BEE32C072F60680,90.5,2014-10-24T00:00:00.000Z,,routine
939,13B29D63-E9F4-14C3-64C4A456644C7EFB,94.5,2014-10-20T00:00:00.000Z,,routine
940,496619,94.5,2014-10-23T00:00:00.000Z,,followup
941,497093,93,2014-10-22T00:00:00.000Z,,routine
942,501439,94,2014-10-21T00:00:00.000Z,,routine
943,508921,94,2014-10-23T00:00:00.000Z,,routine
944,5CAE0190-A79F-C324-73BAE0DA4AE50868,94,2014-10-22T00:00:00.000Z,,routine
945,8B5328A8-B2E0-4E19-155FDA6E9403376C,94,2014-10-23T00:00:00.000Z,,routine
946,A3369CD8-3048-98E5-1AB6A39914ACC073,93,2014-10-22T00:00:00.000Z,,routine
947,B11D1262-16DD-AB5F-66C9138D7A197A2F,93,2014-10-22T00:00:00.000Z,,routine
948,D465AE6F-D5C1-B732-EF07F0FBE88F1806,94,2014-10-23T00:00:00.000Z,,routine
949,3A5EC93E-A45C-6C77-D2662B38159F6BD4,95,2014-10-21T00:00:00.000Z,,routine
950,499814,95.5,2014-10-22T00:00:00.000Z,,routine
951,4A3C65C2-F2CB-E5DD-B8FED42ADB69AF9D,95,2014-10-20T00:00:00.000Z,,routine
952,501700,95.5,2014-10-23T00:00:00.000Z,,routine
953,501833,95,2014-10-22T00:00:00.000Z,,routine
954,527249,95,2014-10-24T00:00:00.000Z,,routine
955,C6F2AC1A-EDAB-9B7A-7164DBE7C9D37EB6,95.5,2014-10-16T00:00:00.000Z,,routine
956,C8B76CD4-10A1-1141-D091D84704B91010,95.5,2014-10-24T00:00:00.000Z,,routine
957,F99D72F8-1422-201B-190746717E716EF2,95,2014-10-23T00:00:00.000Z,,routine
958,15AD3A00-015F-5536-CC3022034A561980,96.5,2014-10-20T00:00:00.000Z,,routine
959,17A5DDB7-3048-9838-606F8EAF41749C7B,96,2014-10-22T00:00:00.000Z,,routine
960,34239805-D454-ECC2-274110EA83F9892E,96,2014-10-21T00:00:00.000Z,,routine
961,3CB8B5D8-1422-201B-1993D4CD0D132606,96,2014-10-23T00:00:00.000Z,,routine
962,404C2D11-EB55-CDE2-1F18492576CE0ECD,96.5,2014-10-24T00:00:00.000Z,,routine
963,496289,96.5,2014-10-17T00:00:00.000Z,,routine
964,498037,96,2014-10-17T00:00:00.000Z,,routine
965,498329,96.5,2014-10-24T00:00:00.000Z,,routine
966,4E5255AC-3048-98E5-1ADD46490DAE9BCF,96,2014-10-21T00:00:00.000Z,,routine
967,500789,96,2014-10-17T00:00:00.000Z,,routine
968,500797,96.5,2014-10-21T00:00:00.000Z,,routine
969,527914,96.5,2014-10-24T00:00:00.000Z,,routine
970,6DDD824A-C437-8036-AAE46F5FA104B727,96,2014-10-22T00:00:00.000Z,,routine
971,6EFA6E0C-A16D-5A75-6F50A734C2B74EA1,96.5,2014-10-23T00:00:00.000Z,,routine
972,A3F9F7DE-F3F4-6DD0-2B33EF1C82AD3A3E,96,2014-10-24T00:00:00.000Z,,routine
973,AA569673-3048-9838-FC0E03F0F7C0E458,96,2014-10-21T00:00:00.000Z,,routine
974,B599B695-1265-D986-C22EFB03BC3B4599,96.5,2014-10-24T00:00:00.000Z,,followup
975,C40000F6-AB8F-F73B-3A9397C2B1710586,96,2014-10-22T00:00:00.000Z,,routine
976,C4C31083-1315-A7FC-6C9E1114738FE7BE,96.5,2014-10-21T00:00:00.000Z,,routine
977,FF37A78D-A563-DF93-D5EA468DA29F0BB7,96,2014-10-23T00:00:00.000Z,,routine
978,0686332A-1422-201B-1921E27F28651CDF,97,2014-10-21T00:00:00.000Z,,routine
979,11931AC8-6E33-A8E2-B902FFB96B7A6CE9,97,2014-10-20T00:00:00.000Z,,routine
980,2D13606F-A936-A5E0-BBD19B16D7C41B39,97,2014-10-21T00:00:00.000Z,,routine
981,3B7059B2-9EC2-DF5B-7834A1C6E90AAA46,97.5,2014-10-22T00:00:00.000Z,,routine
982,496902,97,2014-10-22T00:00:00.000Z,,routine
983,500517,97.5,2014-10-22T00:00:00.000Z,,routine
984,500827,97,2014-10-17T00:00:00.000Z,,routine
985,500897,97.5,2014-10-22T00:00:00.000Z,,routine
986,504CEB2E-D57C-41B6-96FAAD390C0B8A5D,97,2014-10-24T00:00:00.000Z,,routine
987,527360,97,2014-10-21T00:00:00.000Z,,routine
988,527649,97.5,2014-10-23T00:00:00.000Z,,routine
989,C0686023-973B-2078-564C8E97B5369054,97,2014-10-22T00:00:00.000Z,,routine
990,C69FB1C2-F685-ECBF-370DEEB5A112935C,97.5,2014-10-21T00:00:00.000Z,,routine
991,CB41D5B1-B297-371A-1A56A61ACB70219E,97,2014-10-21T00:00:00.000Z,,routine
992,D0F7B380-0691-E233-062EF55878C492AF,97,2014-10-23T00:00:00.000Z,,routine
993,F1A13D13-1665-C12D-FA8CECC9EC43C341,97,2014-10-16T00:00:00.000Z,,routine
994,188054C8-EA17-D7E4-283448B419D3106A,99,2014-10-17T00:00:00.000Z,,routine
995,3A523480-D25E-CF91-DE7891AB2DA5F1EA,99.5,2014-10-23T00:00:00.000Z,,routine
996,494790,99.5,2014-10-23T00:00:00.000Z,,routine
997,495341,98.5,2014-10-22T00:00:00.000Z,,routine
998,496846,98.5,2014-10-23T00:00:00.000Z,,routine
999,497295,98.5,2014-10-20T00:00:00.000Z,,routine
1000,500166,98,2014-10-21T00:00:00.000Z,,routine
3001,81B23E79-0129-72D8-68DDAA44DC137787,93,2015-04-27T00:00:00.000Z,,routine
3002,500452,93,2015-04-28T00:00:00.000Z,,routine
3003,503973,93,2015-04-27T00:00:00.000Z,,routine
3004,A4E38337-07E0-C302-0DF00B7728E5F5E3,93.5,2015-04-29T00:00:00.000Z,,routine
3005,95072B22-5056-A20B-FADE5896ADCBBDDB,93,2015-04-29T00:00:00.000Z,,routine
3006,0A34A22A-1422-201B-19C3CA251CE423A7,94,2015-04-30T00:00:00.000Z,,routine
3007,10CCCF7C-1447-1195-3E3A106F4313A94F,94.5,2015-04-28T00:00:00.000Z,,routine
3008,10DD7DEB-1058-14BD-B40F144186CBE497,94,2015-04-27T00:00:00.000Z,,routine
3009,495125,94,2015-04-27T00:00:00.000Z,,routine
3010,499885,94,2015-04-27T00:00:00.000Z,,routine
3011,503946,94.5,2015-05-01T00:00:00.000Z,,routine
3012,C8B76CD4-10A1-1141-D091D84704B91010,94.5,2015-04-29T00:00:00.000Z,,routine
3013,E1FE0C91-D499-86BA-B2E6F281EBC1A18D,94,2015-05-01T00:00:00.000Z,,routine
3014,09001E9C-D5DC-8D29-3B8577684E81ADD8,95.5,2015-04-27T00:00:00.000Z,,routine
3015,497536,95.5,2015-04-30T00:00:00.000Z,,routine
3016,964C1053-C72F-89E3-F10F76A371097183,95,2015-05-01T00:00:00.000Z,,routine
3017,CEBE1054-5056-A20B-FA83E5B168DD5A2B,95.5,2015-04-27T00:00:00.000Z,,routine
3018,D3168751-DFF8-F709-0996B96E865CBC0C,95.5,2015-04-29T00:00:00.000Z,,routine
3019,9518637C-C64F-F89E-2166B22AAB028E73,95.5,2015-04-29T00:00:00.000Z,,routine
3020,EF723E5A-F3D8-73A1-99D5743A9BEE0842,95,2015-04-27T00:00:00.000Z,,routine
3021,496324,95.5,2015-04-28T00:00:00.000Z,,routine
3022,501801,95,2015-04-30T00:00:00.000Z,,routine
3023,501051,95,2015-04-27T00:00:00.000Z,,routine
3024,6BBA534D-E5B9-AE56-1EB6C5F5F03A321B,95.5,2015-05-01T00:00:00.000Z,,routine
3025,7F81CAD4-1422-201B-194063B89CF6EA41,96.5,2015-04-27T00:00:00.000Z,,routine
3026,0B0F9737-D86D-0F22-B093900D48E2C603,97.5,2015-04-16T00:00:00.000Z,,routine
3027,0D71A75D-D665-A0EF-807BCD025AE2BAEC,97,2015-04-30T00:00:00.000Z,,routine
3028,17F1D385-BE09-6BD0-7A88C1624D7C3ABC,97.5,2015-04-27T00:00:00.000Z,,routine
3029,1BCF0760-9808-0C56-EFC36E8F5B239913,97,2015-04-27T00:00:00.000Z,,routine
3030,2D13606F-A936-A5E0-BBD19B16D7C41B39,97.5,2015-04-28T00:00:00.000Z,,routine
3031,916E35E1-FF9C-1407-F68010C85D5D3FF0,96.5,2015-04-28T00:00:00.000Z,,routine
3032,501412,96.5,2015-04-28T00:00:00.000Z,,routine
3033,500463,96,2015-04-27T00:00:00.000Z,,routine
3034,500896,96,2015-04-29T00:00:00.000Z,,routine
3035,501895,96,2015-05-01T00:00:00.000Z,,routine
3036,495288,96,2015-04-30T00:00:00.000Z,,routine
3037,510886,96.5,2015-04-29T00:00:00.000Z,,routine
3038,496685,97.5,2015-04-29T00:00:00.000Z,,routine
3039,500824,97.5,2015-04-27T00:00:00.000Z,,routine
3040,527613,97.5,2015-04-27T00:00:00.000Z,,routine
3041,64A4F916-B89F-FF6A-859B58D41ED16774,97,2015-05-01T00:00:00.000Z,,followup
3042,B1481F66-CC98-F710-9A80460E87FB8FFA,97.5,2015-04-27T00:00:00.000Z,,routine
3043,B86757BB-05A4-5BB3-53C1B20CCF59D6F6,97.5,2015-04-30T00:00:00.000Z,,routine
3044,CA9B1C48-E29B-EEC9-691F5D387DF195E1,97,2015-04-29T00:00:00.000Z,,routine
3045,0B381E71-ADE8-82F3-FC739593FA1C1AC3,98,2015-04-28T00:00:00.000Z,,routine
3046,501262,98,2015-04-29T00:00:00.000Z,,routine
3047,CF39ECCF-5056-A20B-FA124E8B628715FD,98,2015-04-27T00:00:00.000Z,,routine
3048,D69E5B4C-ADCF-C3C2-3583AF6C9BEC8EDB,98,2015-04-30T00:00:00.000Z,,followup
3049,09DD3249-C3D9-D51B-CDC29F7B05CA93DF,98,2015-04-29T00:00:00.000Z,,routine
3050,DAB19450-94FE-B2EB-6374157B884A8BA5,98,2015-04-28T00:00:00.000Z,,routine
3051,012BD35B-E1D0-BE1F-ED0468117DE14D50,99,2015-05-01T00:00:00.000Z,,routine
3052,0686332A-1422-201B-1921E27F28651CDF,98.5,2015-05-01T00:00:00.000Z,,routine
3053,192ABB8A-A351-57EB-594FCCE18892A564,99.5,2015-04-30T00:00:00.000Z,,routine
3054,497079,98.5,2015-04-28T00:00:00.000Z,,routine
3055,499692,99,2015-04-28T00:00:00.000Z,,routine
3056,81BD82BD-ED6E-F516-953B5A03D4E0F1DA,98.5,2015-04-28T00:00:00.000Z,,routine
3057,918FFC45-0E86-D510-E0E0538112166958,99,2015-05-01T00:00:00.000Z,,routine
3058,CB296741-F90A-801F-0B3D96E690433581,98.5,2015-05-01T00:00:00.000Z,,routine
3059,D247568D-E927-E87E-E0C2EA0C278B96D3,99,2015-04-29T00:00:00.000Z,,routine
3060,D3D6B48E-5056-A20B-FAF3AEEE53DC8850,98.5,2015-04-29T00:00:00.000Z,,routine
3061,D876821C-56CA-5445-D7058E9D8CBF8646,99,2015-04-28T00:00:00.000Z,,routine
3062,D96A9C27-BFF8-7554-D7EFBA741B6C722C,99.5,2015-04-30T00:00:00.000Z,,routine
3063,EF977C10-C67F-C23D-F656FBAADA98DAD0,99,2015-04-30T00:00:00.000Z,,routine
3064,2AF45F6E-DF5F-A6BD-07D24BE340089314,91,2015-05-07T00:00:00.000Z,,routine
3065,3CF887BC-1422-201B-19921E821BCD6E1B,100,2015-05-05T00:00:00.000Z,,routine
3066,496898,88,2015-05-04T00:00:00.000Z,,routine
3067,66E7E505-A048-2F97-83C4E09A70619793,91.5,2015-05-07T00:00:00.000Z,,routine
3068,7AB18105-0B3E-BE80-A8D22BA70F3A8FFB,92,2015-05-08T00:00:00.000Z,,routine
3069,D6553887-EB5B-4A3A-3A2FB2D8998C21D1,90.5,2015-05-07T00:00:00.000Z,,routine
3070,AE7EECC5-0C0E-8E28-F607A6E956B55A05,93,2015-05-07T00:00:00.000Z,,routine
3071,273DB447-C86B-AA84-1B080AA333406F5D,92.5,2015-05-08T00:00:00.000Z,,routine
3072,B2EED1ED-DCB2-2977-C956EC4628CFBA28,93,2015-05-04T00:00:00.000Z,,routine
3073,201ED96C-A040-DAA7-242024F2925075B5,92.5,2015-05-07T00:00:00.000Z,,routine
3074,495302,93.5,2015-05-08T00:00:00.000Z,,routine
3075,495619,93,2015-05-06T00:00:00.000Z,,routine
3076,500915,94,2015-05-06T00:00:00.000Z,,routine
3077,501097,94.5,2015-05-06T00:00:00.000Z,,routine
3078,502045,94.5,2015-05-07T00:00:00.000Z,,routine
3079,6C840031-3048-9838-FC9B0CAC46A9AC92,94.5,2015-05-04T00:00:00.000Z,,routine
3080,9F2FC456-D890-54A1-076DA0A9983177E8,94.5,2015-05-04T00:00:00.000Z,,routine
3081,D6DC2307-F841-96F6-B1A93759C6806F14,94,2015-05-07T00:00:00.000Z,,routine
3082,91815FB0-E55F-3D58-87EF46A39937EA1C,95,2015-05-08T00:00:00.000Z,,routine
3083,28B85339-D5DA-99FE-517877817C7C9971,95,2015-05-04T00:00:00.000Z,,routine
3084,E6976F95-1422-201B-1945A2C116707E68,96.5,2015-05-07T00:00:00.000Z,,routine
3085,EC453C6B-F30E-132C-7BD369D14CBB358E,96,2015-05-08T00:00:00.000Z,,routine
3086,1B4D54E7-F1AD-56C9-86A5C886EF5DAB0C,96.5,2015-05-07T00:00:00.000Z,,routine
3087,497734,96.5,2015-05-04T00:00:00.000Z,,routine
3088,B68449A2-3048-983B-26826A25AA77817D,96,2015-05-08T00:00:00.000Z,,routine
3089,499757,97,2015-05-08T00:00:00.000Z,,routine
3090,500833,97,2015-05-04T00:00:00.000Z,,routine
3091,7E119D52-1422-201B-19CAEAE6C7DCEE25,97,2015-05-06T00:00:00.000Z,,routine
3092,9F4BC4B5-3048-94EE-982A6738437D1769,97,2015-05-07T00:00:00.000Z,,routine
